399,16050.00
400,16050.00
401,16050.00
402,16050.00
403,16050.00
404,16050.00
405,16050.00
406,16050.00
407,16050.00
408,16050.00
409,16050.00
410,16050.00
411,16338.98
412,16338.98
413,16338.98
414,16338.98
415,16338.98
416,16338.98
417,16338.98
418,16338.98
419,16637.93
420,16338.98
421,16637.93
422,16338.98
423,16637.93
424,16338.98
425,16637.93
426,16637.93
427,16637.93
428,16637.93
429,16637.93
430,16637.93
431,16637.93
432,16637.93
433,16637.93
434,16637.93
435,16637.93
436,16637.93
437,16947.37
438,16947.37
439,16947.37
440,16947.37
441,16947.37
442,16637.93
443,16637.93
444,16947.37
445,16637.93
446,16637.93
447,16637.93
448,16637.93
449,16637.93
450,16637.93
